2024-05-18 22:57:53	0
2024-05-18 22:57:54	0
2024-05-18 22:57:55	0
2024-05-18 22:57:56	0
2024-05-18 22:57:57	0
2024-05-18 22:58:10	0
2024-05-18 22:58:11	0
2024-05-18 22:58:12	0
2024-05-18 22:58:13	0
2024-05-18 22:58:14	0
2024-05-18 22:58:15	0
2024-05-18 22:58:16	0
2024-05-18 22:58:17	0
2024-05-18 22:58:18	0
2024-05-18 22:58:19	0
2024-05-18 22:58:38	0
2024-05-18 22:58:45	2
2024-05-18 22:58:51	1
2024-05-18 22:58:58	2
2024-05-18 22:59:17	7
2024-05-18 22:59:18	0
2024-05-18 23:02:40	0
2024-05-18 23:02:41	0
2024-05-18 23:04:28	0
2024-05-18 23:04:47	0
2024-05-18 23:04:48	0
2024-05-18 23:04:53	1
2024-05-18 23:05:03	3
2024-05-18 23:05:12	3
2024-05-18 23:05:16	1
2024-05-18 23:05:27	3
2024-05-18 23:05:31	1
2024-05-18 23:05:58	10
2024-05-18 23:05:59	0
2024-05-18 23:06:17	0
2024-05-18 23:06:19	0
2024-05-18 23:06:20	0
2024-05-18 23:06:22	0
2024-05-18 23:06:23	0
2024-05-18 23:06:25	0
2024-05-18 23:06:26	0
2024-05-18 23:06:28	0
2024-05-18 23:06:30	0
2024-05-18 23:06:31	0
2024-05-18 23:06:45	1
2024-05-18 23:06:50	2
2024-05-18 23:06:53	0
2024-05-18 23:06:55	1
2024-05-18 23:06:59	1
2024-05-18 23:07:03	1
2024-05-18 23:07:15	6
2024-05-18 23:07:17	1
2024-05-18 23:07:21	1
2024-05-18 23:07:23	1
2024-05-18 23:07:37	4
2024-05-18 23:07:40	0
2024-05-18 23:07:47	3
2024-05-18 23:07:48	0
2024-05-18 23:07:58	0
2024-05-18 23:08:00	0
2024-05-18 23:08:16	2
2024-05-18 23:08:53	6
2024-05-18 23:09:34	7
2024-05-18 23:09:51	3
2024-05-18 23:10:01	1
2024-05-19 00:21:15	0
2024-05-19 00:21:16	0
2024-05-19 00:21:17	0
2024-05-19 00:21:18	0
2024-05-19 00:21:19	0
2024-05-19 00:21:20	0
2024-05-19 00:21:21	0
2024-05-19 00:21:21	0
2024-05-19 00:21:56	0
2024-05-19 00:21:59	0
2024-05-19 00:22:02	0
2024-05-19 00:22:06	1
2024-05-19 00:36:53	0
2024-05-19 00:36:56	0
2024-05-19 00:36:59	0
2024-05-19 00:37:02	0
2024-05-19 00:37:05	0
2024-05-19 00:37:08	0
2024-05-19 00:37:11	0
2024-05-19 00:37:14	0
2024-05-19 00:37:17	0
2024-05-19 00:37:20	0
2024-05-19 20:44:53	0
2024-05-19 20:45:05	0
2024-05-19 20:45:16	0
2024-05-19 20:45:24	2
2024-05-19 21:42:03	1
2024-05-19 21:42:11	2
2024-05-19 21:42:14	0
2024-05-19 21:42:17	0
2024-05-19 21:42:20	0
2024-05-19 21:42:26	1
2024-05-19 21:42:29	0
2024-05-19 21:42:32	1
2024-05-19 21:42:38	1
2024-05-19 21:42:41	0
2024-05-19 21:43:22	1
2024-05-19 21:45:57	0
2024-05-19 21:46:00	0
2024-05-19 21:46:01	0
2024-05-19 21:46:02	0
2024-05-19 21:46:03	0
2024-05-19 21:46:05	0
2024-05-19 21:46:06	0
2024-05-19 21:46:07	0
2024-05-19 21:46:08	0
2024-05-19 21:46:09	0
2024-05-19 21:47:08	1
2024-05-19 21:48:05	1
2024-05-19 21:53:12	1
2024-05-19 21:54:36	1
2024-05-19 21:57:02	1
2024-05-20 19:48:50	0
2024-05-20 19:49:29	3
2024-05-20 19:49:44	3
2024-05-20 19:50:03	0
2024-05-20 19:50:34	0
2024-05-20 19:50:50	0
2024-05-20 19:50:59	0
2024-05-20 19:52:33	0
2024-05-20 19:52:45	0
2024-05-20 19:52:57	1
2024-05-20 19:53:11	0
2024-05-20 20:00:01	1
2024-05-20 20:00:24	0
2024-05-20 20:01:07	0
2024-05-20 20:20:34	0
2024-05-20 20:21:12	3
2024-05-20 21:27:35	11
